passportArea,weight,firstName,middleName,lastName,currentTeamId,birthDate,height,role,birthArea,player_id,foot,shortName,currentNationalTeamId,player_name,matched_name,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}",70,Harry,,Arter,10529,1989-12-28,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",9283,right,H. Arter,8274,Harry Arter,Harry Arter,Harry Arter,ie IRL,MF,Bournemouth,27,1989,10.7,513.0,592.0,86.7,9905.0,2945.0,175.0,194.0,90.2,275.0,300.0,91.7,58.0,88.0,65.9,0,0.2,0.4,-0.2,3.0,69.0,6.0,0.0,68.0,19.0,26.1,10.0,7.0,2.0,6.0,23.0,17.0,18.0,5.0,13.0,9.0,28.0,6.0,0.0,Matches,592.0,563.0,29.0,27.0,1.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0,513.0,0.0,6.0,4,0,0.0,9,15.0,0.0,5.0,9.0,16.0,0.0,0.0,0.0,66.0,6.0,2.0,75.0,England
"{'name': 'Sierra Leone', 'id': 694, 'alpha3code': 'SLE', 'alpha2code': 'SL'}",77,Liam,,Rosenior,null,1984-07-09,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",9622,right,L. Rosenior,null,Liam Rosenior,Liam Rosenior,Liam Rosenior,eng ENG,DF,Brighton,33,1984,1.8,60.0,89.0,67.4,1102.0,631.0,27.0,34.0,79.4,23.0,31.0,74.2,9.0,18.0,50.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,4.0,40.0,2.0,1.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,4.0,8.0,7.0,0.0,Matches,89.0,66.0,22.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,60.0,1.0,3.0,0,0,0.0,1,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,5.0,2.0,1.0,66.7,England
"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}",82,Kevin,,Long,1646,1990-08-18,187,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}",10108,right,K. Long,8274,Kevin Long,Kevin Long,Kevin Long,ie IRL,DF,Burnley,26,1990,16.0,389.0,546.0,71.2,8719.0,3177.0,99.0,134.0,73.9,195.0,245.0,79.6,88.0,149.0,59.1,2,1.3,1.2,0.7,6.0,23.0,0.0,0.0,28.0,32.0,61.5,28.0,4.0,0.0,16.0,26.0,10.0,25.0,14.0,11.0,19.0,51.0,129.0,1.0,Matches,546.0,535.0,9.0,8.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,389.0,2.0,5.0,1,0,0.0,15,21.0,1.0,2.0,19.0,23.0,0.0,1.0,1.0,68.0,78.0,57.0,57.8,England
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",74,Harry,,Winks,1624,1996-02-02,176,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",240070,right,H. Winks,2413,Harry Winks,Harry Winks,Harry Winks,eng ENG,MF,Tottenham,21,1996,8.6,581.0,655.0,88.7,10538.0,2401.0,251.0,271.0,92.6,273.0,302.0,90.4,53.0,66.0,80.3,1,0.5,0.5,0.5,10.0,76.0,5.0,2.0,69.0,15.0,50.0,8.0,5.0,2.0,8.0,16.0,8.0,12.0,2.0,10.0,11.0,26.0,10.0,1.0,Matches,655.0,641.0,12.0,7.0,4.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,581.0,2.0,6.0,0,0,0.0,8,7.0,0.0,10.0,11.0,12.0,0.0,0.0,0.0,53.0,4.0,6.0,40.0,England
"{'name': 'Wales', 'id': 0, 'alpha3code': 'XWA', 'alpha2code': ''}",91,Ashley,,Williams,1639,1984-08-23,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",77546,right,A. Williams,10682,Ashley Williams,Ashley Williams,Ashley Williams,wls WAL,DF,Everton,32,1984,20.4,591.0,736.0,80.3,12552.0,4237.0,167.0,184.0,90.8,322.0,364.0,88.5,91.0,158.0,57.6,0,0.3,0.2,-0.3,3.0,31.0,2.0,0.0,39.0,23.0,50.0,17.0,6.0,0.0,9.0,18.0,9.0,31.0,23.0,8.0,36.0,59.0,173.0,3.0,Matches,736.0,712.0,21.0,21.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,591.0,3.0,11.0,3,1,0.0,25,4.0,3.0,1.0,36.0,13.0,0.0,2.0,0.0,96.0,52.0,40.0,56.5,England
"{'name': 'Wales', 'id': 0, 'alpha3code': 'XWA', 'alpha2code': ''}",62,Joe,,Allen,1639,1990-03-14,168,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Wales', 'id': 0, 'alpha3code': 'XWA', 'alpha2code': ''}",77548,right,J. Allen,10682,Joe Allen,Joe Allen,Joe Allen,wls WAL,MF,Stoke City,27,1990,34.9,1114.0,1403.0,79.4,17666.0,5350.0,547.0,620.0,88.2,437.0,531.0,82.3,75.0,128.0,58.6,6,2.8,2.6,3.2,31.0,116.0,26.0,4.0,165.0,96.0,31.0,41.0,43.0,12.0,27.0,87.0,60.0,43.0,9.0,34.0,58.0,154.0,68.0,1.0,Matches,1403.0,1360.0,37.0,17.0,3.0,3.0,37.0,2.0,9.0,3.0,1.0,4.0,1114.0,6.0,39.0,8,0,0.0,49,49.0,0.0,37.0,58.0,62.0,0.0,0.0,0.0,244.0,36.0,59.0,37.9,England
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",65,Leon,,Britton,null,1982-09-16,167,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",77550,right,L. Britton,null,Leon Britton,Leon Britton,Leon Britton,eng ENG,MF,Swansea City,34,1982,3.4,127.0,138.0,92.0,2255.0,403.0,49.0,53.0,92.5,70.0,74.0,94.6,7.0,8.0,87.5,0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,6.0,62.5,0.0,5.0,1.0,5.0,8.0,3.0,3.0,1.0,2.0,1.0,7.0,1.0,0.0,Matches,138.0,132.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,1,0,0.0,7,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,England
"{'name': 'Ukraine', 'id': 804, 'alpha3code': 'UKR', 'alpha2code': 'UA'}",64,Oleksandr,,Zinchenko,1625,1996-12-15,175,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Ukraine', 'id': 804, 'alpha3code': 'UKR', 'alpha2code': 'UA'}",241564,left,O. Zinchenko,14622,Oleksandr Zinchenko,Oleksandr Zinchenko,Oleksandr Zinchenko,ua UKR,DF,Manchester City,20,1996,5.9,664.0,729.0,91.1,9453.0,2333.0,391.0,414.0,94.4,218.0,235.0,92.8,31.0,46.0,67.4,0,0.4,0.5,-0.4,8.0,55.0,8.0,0.0,57.0,23.0,53.8,11.0,9.0,3.0,7.0,13.0,6.0,3.0,0.0,3.0,6.0,29.0,7.0,0.0,Matches,729.0,678.0,51.0,4.0,0.0,5.0,10.0,47.0,0.0,0.0,0.0,0.0,664.0,0.0,8.0,1,0,0.0,7,1.0,2.0,10.0,6.0,16.0,0.0,0.0,0.0,32.0,16.0,3.0,84.2,England
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",80,Nathaniel,,Chalobah,1644,1994-12-12,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Sierra Leone', 'id': 694, 'alpha3code': 'SLE', 'alpha2code': 'SL'}",7888,right,N. Chalobah,2413,Nathaniel Chalobah,Nathaniel Chalobah,Nathaniel Chalobah,eng ENG,MF,Watford,22,1994,5.0,132.0,184.0,71.7,2235.0,836.0,61.0,76.0,80.3,51.0,67.0,76.1,12.0,28.0,42.9,0,0.0,0.1,0.0,1.0,18.0,1.0,0.0,22.0,9.0,40.0,2.0,6.0,1.0,2.0,5.0,3.0,6.0,5.0,1.0,6.0,15.0,6.0,0.0,Matches,184.0,178.0,6.0,5.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,5.0,1,0,0.0,3,7.0,1.0,2.0,6.0,6.0,0.0,0.0,0.0,36.0,10.0,5.0,66.7,England
"{'name': 'Austria', 'id': 40, 'alpha3code': 'AUT', 'alpha2code': 'AT'}",97,Sebastian,,Pr\u00f6dl,1644,1987-06-21,196,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Austria', 'id': 40, 'alpha3code': 'AUT', 'alpha2code': 'AT'}",14688,right,S. Pr\u00f6dl,9109,Sebastian Prödl,Sebastian Prödl,Sebastian Prödl,at AUT,DF,Watford,30,1987,17.4,445.0,573.0,77.7,8856.0,3785.0,164.0,193.0,85.0,202.0,242.0,83.5,68.0,118.0,57.6,0,0.2,0.1,-0.2,2.0,32.0,2.0,0.0,40.0,22.0,53.3,19.0,3.0,0.0,8.0,15.0,7.0,20.0,9.0,11.0,31.0,53.0,92.0,1.0,Matches,573.0,552.0,18.0,17.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,445.0,3.0,5.0,5,0,0.0,21,9.0,2.0,1.0,31.0,17.0,0.0,0.0,0.0,76.0,42.0,28.0,60.0,England
"{'name': 'Serbia', 'id': 688, 'alpha3code': 'SRB', 'alpha2code': 'RS'}",83,Marko,,Arnautovi\u0107,1633,1989-04-19,192,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Austria', 'id': 40, 'alpha3code': 'AUT', 'alpha2code': 'AT'}",14703,right,M. Arnautovi\u0107,9109,Marko Arnautović,Marko Arnautović,Marko Arnautović,at AUT,"FW,MF",West Ham,28,1989,25.7,505.0,757.0,66.7,6653.0,1499.0,312.0,399.0,78.2,138.0,220.0,62.7,18.0,58.0,31.0,6,4.3,4.2,1.7,35.0,26.0,17.0,4.0,52.0,21.0,36.8,9.0,8.0,4.0,7.0,19.0,12.0,20.0,3.0,17.0,13.0,34.0,35.0,0.0,Matches,757.0,722.0,34.0,11.0,9.0,2.0,61.0,11.0,3.0,1.0,2.0,0.0,505.0,1.0,39.0,5,1,0.0,35,29.0,43.0,61.0,13.0,16.0,0.0,0.0,0.0,103.0,22.0,39.0,36.1,England
"{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",76,Leroy,,San\u00e9,1625,1996-01-11,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': 276, 'alpha3code': 'DEU', 'alpha2code': 'DE'}",245364,left,L. San\u00e9,3148,Leroy Sané,Leroy Sané,Leroy Sané,de GER,FW,Manchester City,21,1996,26.9,957.0,1208.0,79.2,12637.0,2561.0,588.0,681.0,86.3,256.0,317.0,80.8,36.0,79.0,45.6,15,6.8,7.2,8.2,57.0,27.0,41.0,6.0,68.0,27.0,36.4,14.0,7.0,6.0,8.0,22.0,14.0,22.0,1.0,21.0,13.0,40.0,6.0,0.0,Matches,1208.0,1125.0,80.0,4.0,2.0,2.0,93.0,21.0,55.0,2.0,39.0,0.0,957.0,3.0,30.0,4,0,0.0,24,27.0,7.0,93.0,13.0,21.0,0.0,0.0,0.0,122.0,15.0,13.0,53.6,England
"{'name': 'Serbia', 'id': 688, 'alpha3code': 'SRB', 'alpha2code': 'RS'}",76,Aleksandar,,Dragovi\u0107,2446,1991-03-06,184,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Austria', 'id': 40, 'alpha3code': 'AUT', 'alpha2code': 'AT'}",49859,right,A. Dragovi\u0107,9109,Aleksandar Dragović,Aleksandar Dragović,Aleksandar Dragović,at AUT,DF,Leicester City,26,1991,8.5,301.0,361.0,83.4,6498.0,2286.0,81.0,95.0,85.3,160.0,184.0,87.0,54.0,72.0,75.0,0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,27.0,13.0,53.8,13.0,0.0,0.0,7.0,13.0,6.0,16.0,8.0,8.0,16.0,29.0,46.0,0.0,Matches,361.0,331.0,29.0,7.0,0.0,4.0,1.0,22.0,0.0,0.0,0.0,0.0,301.0,1.0,1.0,2,0,0.0,7,3.0,0.0,1.0,16.0,10.0,0.0,0.0,0.0,50.0,13.0,9.0,59.1,England
"{'name': 'Austria', 'id': 40, 'alpha3code': 'AUT', 'alpha2code': 'AT'}",73,Moritz,,Bauer,1639,1992-01-25,181,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Switzerland', 'id': 756, 'alpha3code': 'CHE', 'alpha2code': 'CH'}",49971,right,M. Bauer,9109,Moritz Bauer,Moritz Bauer,Moritz Bauer,at AUT,"DF,MF",Stoke City,25,1992,14.5,293.0,465.0,63.0,5276.0,2454.0,136.0,168.0,81.0,100.0,158.0,63.3,47.0,107.0,43.9,0,0.9,1.1,-0.9,13.0,18.0,10.0,8.0,19.0,24.0,38.5,17.0,7.0,0.0,10.0,26.0,16.0,9.0,1.0,8.0,12.0,36.0,48.0,0.0,Matches,465.0,314.0,149.0,11.0,0.0,3.0,39.0,138.0,0.0,0.0,0.0,0.0,293.0,2.0,17.0,4,0,0.0,19,20.0,1.0,39.0,12.0,17.0,0.0,0.0,0.0,54.0,18.0,22.0,45.0,England
"{'name': 'Northern Ireland', 'id': 0, 'alpha3code': 'XNI', 'alpha2code': ''}",85,Chris,,Brunt,1627,1984-12-14,187,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Northern Ireland', 'id': 0, 'alpha3code': 'XNI', 'alpha2code': ''}",8370,left,C. Brunt,10962,Chris Brunt,Chris Brunt,Chris Brunt,nir NIR,"MF,DF",West Brom,32,1984,21.3,733.0,1082.0,67.7,15546.0,6796.0,284.0,328.0,86.6,274.0,370.0,74.1,160.0,339.0,47.2,7,4.3,4.5,2.7,37.0,98.0,24.0,10.0,100.0,41.0,35.5,19.0,21.0,1.0,11.0,31.0,20.0,28.0,4.0,24.0,22.0,63.0,45.0,1.0,Matches,1082.0,879.0,194.0,57.0,6.0,8.0,139.0,52.0,85.0,54.0,19.0,9.0,733.0,9.0,12.0,5,0,0.0,15,6.0,0.0,139.0,22.0,24.0,0.0,0.0,0.0,148.0,15.0,14.0,51.7,England
"{'name': 'Ireland Republic', 'id': 372, 'alpha3code': 'IRL', 'alpha2code': 'IE'}",76,Shane,,Duffy,1651,1992-01-01,193,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Northern Ireland', 'id': 0, 'alpha3code': 'XNI', 'alpha2code': ''}",8242,right,S. Duffy,8274,Shane Duffy,Shane Duffy,Shane Duffy,ie IRL,DF,Brighton,25,1992,36.6,1045.0,1368.0,76.4,23174.0,7843.0,271.0,328.0,82.6,544.0,624.0,87.2,213.0,373.0,57.1,1,1.1,0.9,-0.1,8.0,35.0,3.0,2.0,39.0,31.0,35.0,22.0,9.0,0.0,7.0,20.0,13.0,66.0,59.0,7.0,50.0,81.0,332.0,5.0,Matches,1368.0,1326.0,39.0,35.0,0.0,28.0,3.0,4.0,0.0,0.0,0.0,0.0,1045.0,3.0,8.0,8,0,0.0,33,25.0,7.0,3.0,50.0,19.0,1.0,1.0,0.0,162.0,192.0,89.0,68.3,England
"{'name': 'Turkey', 'id': 792, 'alpha3code': 'TUR', 'alpha2code': 'TR'}",82,Emre,,Can,3159,1994-01-12,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': 276, 'alpha3code': 'DEU', 'alpha2code': 'DE'}",18550,right,E. Can,3148,Emre Can,Emre Can,Emre Can,de GER,MF,Liverpool,23,1994,23.2,1338.0,1571.0,85.2,23098.0,5472.0,600.0,662.0,90.6,591.0,668.0,88.5,117.0,179.0,65.4,4,3.0,2.4,1.0,25.0,136.0,23.0,2.0,137.0,67.0,41.9,32.0,29.0,6.0,18.0,43.0,25.0,32.0,4.0,28.0,28.0,95.0,37.0,1.0,Matches,1571.0,1542.0,26.0,10.0,11.0,14.0,11.0,14.0,0.0,0.0,0.0,0.0,1338.0,3.0,19.0,8,0,0.0,27,27.0,0.0,11.0,28.0,54.0,1.0,0.0,0.0,196.0,45.0,49.0,47.9,England
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",77,Ben,,Chilwell,1631,1996-12-21,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",350976,left,B. Chilwell,2413,Ben Chilwell,Ben Chilwell,Ben Chilwell,eng ENG,DF,Leicester City,20,1996,20.6,852.0,1199.0,71.1,13076.0,4494.0,446.0,533.0,83.7,306.0,429.0,71.3,60.0,136.0,44.1,2,2.4,2.4,-0.4,21.0,59.0,26.0,16.0,78.0,36.0,46.9,21.0,10.0,5.0,15.0,32.0,17.0,31.0,4.0,27.0,28.0,64.0,71.0,3.0,Matches,1199.0,974.0,219.0,10.0,0.0,2.0,84.0,208.0,1.0,1.0,0.0,0.0,852.0,6.0,50.0,3,1,1.0,13,23.0,4.0,84.0,28.0,26.0,0.0,0.0,0.0,129.0,66.0,61.0,52.0,England
"{'name': 'Wales', 'id': 0, 'alpha3code': 'XWA', 'alpha2code': ''}",72,Ben,,Woodburn,1636,1999-10-15,174,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",351808,right,B. Woodburn,10682,Ben Woodburn,Ben Woodburn,Ben Woodburn,wls WAL,FW,Liverpool,17,1999,0.1,7.0,8.0,87.5,92.0,11.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,England
"{'name': 'Kosovo', 'id': 0, 'alpha3code': 'XKS', 'alpha2code': ''}",73,Florent,,Hadergjonaj,1673,1994-07-31,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Switzerland', 'id': 756, 'alpha3code': 'CHE', 'alpha2code': 'CH'}",282550,right,F. Hadergjonaj,6697,Florent Hadergjonaj,Florent Hadergjonaj,Florent Hadergjonaj,xk KVX,"DF,MF",Huddersfield,23,1994,18.6,595.0,927.0,64.2,10632.0,4759.0,283.0,335.0,84.5,224.0,352.0,63.6,75.0,191.0,39.3,1,1.5,1.4,-0.5,26.0,41.0,28.0,20.0,62.0,21.0,40.0,7.0,10.0,4.0,12.0,30.0,18.0,22.0,10.0,12.0,17.0,38.0,45.0,0.0,Matches,927.0,701.0,219.0,11.0,2.0,5.0,98.0,204.0,4.0,0.0,4.0,0.0,595.0,7.0,24.0,3,0,0.0,17,11.0,4.0,98.0,17.0,16.0,0.0,0.0,0.0,94.0,13.0,22.0,37.1,England
"{'name': 'Senegal', 'id': 686, 'alpha3code': 'SEN', 'alpha2code': 'SN'}",83,Mamadou,,Sakho,1628,1990-02-13,187,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': 250, 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25430,left,M. Sakho,4418,Mamadou Sakho,Mamadou Sakho,Mamadou Sakho,fr FRA,DF,Crystal Palace,27,1990,17.8,632.0,744.0,84.9,10900.0,4934.0,271.0,301.0,90.0,305.0,339.0,90.0,41.0,75.0,54.7,2,1.1,0.2,0.9,2.0,22.0,1.0,0.0,43.0,21.0,56.3,15.0,5.0,1.0,9.0,16.0,7.0,19.0,11.0,8.0,30.0,51.0,101.0,3.0,Matches,744.0,720.0,20.0,19.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,632.0,4.0,4.0,1,0,0.0,3,9.0,0.0,0.0,30.0,14.0,0.0,0.0,0.0,140.0,39.0,35.0,52.7,England
"{'name': 'Senegal', 'id': 686, 'alpha3code': 'SEN', 'alpha2code': 'SN'}",72,Idrissa Gana,,Gueye,1623,1989-09-26,174,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Senegal', 'id': 686, 'alpha3code': 'SEN', 'alpha2code': 'SN'}",25706,right,I. Gueye,19314,Idrissa Gana Gueye,Idrissa Gana Gueye,Idrissa Gana Gueye,sn SEN,MF,Everton,27,1989,30.6,1338.0,1593.0,84.0,21000.0,5702.0,706.0,793.0,89.0,479.0,558.0,85.8,93.0,132.0,70.5,1,0.8,1.0,0.2,16.0,152.0,12.0,3.0,128.0,117.0,40.7,65.0,41.0,11.0,35.0,86.0,51.0,59.0,9.0,50.0,62.0,179.0,48.0,1.0,Matches,1593.0,1556.0,29.0,18.0,1.0,9.0,11.0,8.0,0.0,0.0,0.0,0.0,1338.0,8.0,24.0,8,2,1.0,50,52.0,1.0,11.0,62.0,93.0,0.0,0.0,0.0,287.0,33.0,32.0,50.8,England
"{'name': 'Belgium', 'id': 56, 'alpha3code': 'BEL', 'alpha2code': 'BE'}",74,Eden,,Hazard,1610,1991-01-07,173,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Belgium', 'id': 56, 'alpha3code': 'BEL', 'alpha2code': 'BE'}",25707,right,E. Hazard,5629,Eden Hazard,Eden Hazard,Eden Hazard,be BEL,"FW,MF",Chelsea,26,1991,26.9,1168.0,1440.0,81.1,18699.0,5183.0,631.0,748.0,84.4,312.0,371.0,84.1,148.0,171.0,86.5,4,6.4,7.4,-2.4,83.0,122.0,79.0,4.0,218.0,6.0,14.3,2.0,3.0,1.0,3.0,21.0,18.0,11.0,0.0,11.0,3.0,9.0,0.0,0.0,Matches,1440.0,1348.0,83.0,36.0,4.0,30.0,51.0,11.0,25.0,7.0,3.0,1.0,1168.0,9.0,32.0,2,0,0.0,13,82.0,16.0,51.0,3.0,3.0,1.0,0.0,0.0,102.0,8.0,19.0,29.6,England
"{'name': 'Wales', 'id': 0, 'alpha3code': 'XWA', 'alpha2code': ''}",71,Connor,,Roberts,10531,1995-09-23,175,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Wales', 'id': 0, 'alpha3code': 'XWA', 'alpha2code': ''}",386197,right,C. Roberts,10682,Connor Roberts,Connor Roberts,Connor Roberts,wls WAL,DF,Swansea City,21,1995,3.0,131.0,181.0,72.4,2076.0,533.0,70.0,80.0,87.5,45.0,61.0,73.8,11.0,25.0,44.0,0,0.0,0.1,0.0,0.0,6.0,2.0,0.0,11.0,6.0,100.0,5.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,2.0,3.0,9.0,6.0,0.0,Matches,181.0,147.0,33.0,1.0,0.0,0.0,13.0,32.0,0.0,0.0,0.0,0.0,131.0,1.0,10.0,0,0,0.0,0,7.0,0.0,13.0,3.0,4.0,0.0,0.0,0.0,17.0,3.0,6.0,33.3,England
"{'name': 'Gambia', 'id': 270, 'alpha3code': 'GMB', 'alpha2code': 'GM'}",77,Joe,,Gomez,1612,1997-05-23,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",257899,right,J. Gomez,2413,Joe Gomez,Joe Gomez,Joe Gomez,eng ENG,DF,Liverpool,20,1997,21.1,1315.0,1625.0,80.9,23165.0,8373.0,542.0,605.0,89.6,648.0,774.0,83.7,107.0,205.0,52.2,2,1.5,1.4,0.5,17.0,137.0,16.0,8.0,154.0,58.0,52.5,32.0,23.0,3.0,21.0,40.0,19.0,19.0,8.0,11.0,34.0,92.0,57.0,1.0,Matches,1625.0,1368.0,255.0,14.0,0.0,6.0,45.0,241.0,0.0,0.0,0.0,0.0,1315.0,2.0,19.0,3,0,0.0,15,10.0,1.0,45.0,34.0,45.0,0.0,0.0,0.0,144.0,33.0,30.0,52.4,England
"{'name': 'England', 'id': 0, 'alpha3code': 'XEN', 'alpha2code': ''}",82,Mathew,,Ryan,1651,1992-04-08,184,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Australia', 'id': 36, 'alpha3code': 'AUS', 'alpha2code': 'AU'}",61390,right,M. Ryan,8493,Mathew Ryan,Mathew Ryan,Mathew Ryan,au AUS,GK,Brighton,25,1992,38.0,625.0,1186.0,52.7,25837.0,22013.0,20.0,20.0,100.0,178.0,179.0,99.4,427.0,975.0,43.8,0,0.0,0.1,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,10.0,3.0,Matches,1186.0,716.0,459.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,11.0,1.0,0,0,0.0,0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,12.0,0.0,100.0,England
"{'name': 'Korea Republic', 'id': 410, 'alpha3code': 'KOR', 'alpha2code': 'KR'}",75,Sung-Yeung,,Ki,1613,1989-01-24,186,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Korea Republic', 'id': 410, 'alpha3code': 'KOR', 'alpha2code': 'KR'}",61962,right,Sung-Yeung Ki,14855,Sung-Yeung Ki,Ki Sung-yueng,Ki Sung-yueng,kr KOR,MF,Swansea City,28,1989,20.8,758.0,903.0,83.9,14235.0,3472.0,312.0,344.0,90.7,321.0,363.0,88.4,102.0,153.0,66.7,2,1.5,1.9,0.5,19.0,52.0,11.0,1.0,64.0,25.0,25.0,10.0,13.0,2.0,4.0,16.0,12.0,16.0,1.0,15.0,32.0,57.0,23.0,0.0,Matches,903.0,800.0,100.0,55.0,1.0,18.0,62.0,2.0,42.0,31.0,9.0,0.0,758.0,3.0,11.0,2,0,0.0,10,17.0,1.0,62.0,32.0,18.0,0.0,0.0,0.0,95.0,5.0,21.0,19.2,England
