passportArea,weight,firstName,middleName,lastName,currentTeamId,birthDate,height,role,birthArea,player_id,foot,shortName,currentNationalTeamId,player_name,matched_name,Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",87,Adam,,Masina,3166,1994-01-02,191,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Morocco', 'id': '504', 'alpha3code': 'MAR', 'alpha2code': 'MA'}",232822,left,A. Masina,null,Adam Masina,Adam Masina,Adam Masina,ma MAR,DF,Bologna,23.0,1994.0,31.4,1276.0,1662.0,76.8,21096.0,9195.0,648.0,771.0,84.0,512.0,642.0,79.8,93.0,171.0,54.4,1,1.8,1.9,-0.8,25.0,143.0,21.0,10.0,162.0,82.0,42.9,49.0,26.0,7.0,36.0,84.0,48.0,46.0,7.0,39.0,51.0,133.0,127.0,0.0,Matches,1662.0,1350.0,306.0,22.0,0.0,12.0,46.0,284.0,0.0,0.0,0.0,0.0,1276.0,6.0,38.0,8,1,0.0,56,23.0,5.0,46.0,51.0,57.0,0.0,2.0,0.0,163.0,115.0,48.0,70.6,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",75,Alessandro,,Bastoni,3172,1999-04-13,190,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",405597,left,A. Bastoni,3761,Alessandro Bastoni,Alessandro Bastoni,Alessandro Bastoni,it ITA,DF,Atalanta,18.0,1999.0,1.0,70.0,86.0,81.4,1223.0,262.0,32.0,38.0,84.2,32.0,38.0,84.2,4.0,5.0,80.0,0,0.1,0.1,-0.1,2.0,4.0,0.0,0.0,6.0,2.0,100.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,Matches,86.0,72.0,14.0,3.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,70.0,0.0,4.0,0,0,0.0,2,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",70,Mirko,,Antonucci,3158,1999-03-11,181,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",405602,right,M. Antonucci,null,Mirko Antonucci,Mirko Antonucci,Mirko Antonucci,it ITA,FW,Roma,18.0,1999.0,0.3,12.0,16.0,75.0,178.0,27.0,3.0,5.0,60.0,5.0,7.0,71.4,1.0,1.0,100.0,1,0.4,0.2,0.6,2.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,16.0,15.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0,0,0.0,0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",72,Domenico,,Berardi,3315,1994-08-01,183,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",209400,left,D. Berardi,3757,Domenico Berardi,Domenico Berardi,Domenico Berardi,it ITA,FW,Sassuolo,22.0,1994.0,25.5,642.0,986.0,65.1,11339.0,3272.0,269.0,352.0,76.4,286.0,408.0,70.1,63.0,151.0,41.7,2,3.7,4.0,-1.7,52.0,49.0,31.0,7.0,113.0,31.0,16.9,9.0,16.0,6.0,11.0,65.0,54.0,23.0,0.0,23.0,17.0,48.0,14.0,1.0,Matches,986.0,890.0,94.0,20.0,16.0,8.0,120.0,9.0,64.0,38.0,17.0,0.0,642.0,2.0,50.0,8,1,0.0,42,48.0,21.0,120.0,17.0,17.0,0.0,0.0,0.0,116.0,16.0,34.0,32.0,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",73,Riccardo,,Orsolini,3166,1997-01-24,183,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",373768,left,R. Orsolini,3763,Riccardo Orsolini,Riccardo Orsolini,Riccardo Orsolini,it ITA,"MF,FW",Atalanta,20.0,1997.0,1.4,38.0,55.0,69.1,527.0,102.0,18.0,24.0,75.0,15.0,18.0,83.3,1.0,6.0,16.7,0,0.5,0.3,-0.5,4.0,1.0,1.0,0.0,4.0,3.0,100.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,Matches,55.0,51.0,4.0,1.0,0.0,0.0,7.0,1.0,2.0,1.0,1.0,0.0,38.0,0.0,2.0,0,0,0.0,5,3.0,2.0,7.0,0.0,2.0,1.0,0.0,0.0,7.0,3.0,3.0,50.0,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",73,Riccardo,,Orsolini,3166,1997-01-24,183,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",373768,left,R. Orsolini,3763,Riccardo Orsolini,Riccardo Orsolini,Riccardo Orsolini,it ITA,"FW,DF",Bologna,20.0,1997.0,3.8,76.0,113.0,67.3,1317.0,401.0,38.0,49.0,77.6,29.0,43.0,67.4,7.0,16.0,43.8,1,1.0,0.6,0.0,5.0,7.0,3.0,2.0,10.0,5.0,20.0,4.0,1.0,0.0,1.0,5.0,4.0,2.0,1.0,1.0,3.0,8.0,4.0,0.0,Matches,113.0,107.0,5.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,76.0,1.0,2.0,0,0,0.0,7,9.0,2.0,10.0,3.0,5.0,0.0,0.0,0.0,17.0,6.0,6.0,50.0,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",74,Amadou,,Diawara,3187,1997-07-17,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Guinea', 'id': '324', 'alpha3code': 'GIN', 'alpha2code': 'GN'}",374013,right,A. Diawara,null,Amadou Diawara,Amadou Diawara,Amadou Diawara,gn GUI,MF,Napoli,20.0,1997.0,7.3,681.0,739.0,92.2,9974.0,2341.0,395.0,413.0,95.6,229.0,247.0,92.7,30.0,46.0,65.2,0,0.2,0.5,-0.2,5.0,57.0,6.0,0.0,51.0,11.0,14.3,3.0,7.0,1.0,1.0,7.0,6.0,12.0,2.0,10.0,9.0,20.0,5.0,0.0,Matches,739.0,716.0,23.0,23.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,681.0,0.0,3.0,1,0,0.0,12,4.0,0.0,5.0,9.0,9.0,0.0,0.0,0.0,65.0,2.0,4.0,33.3,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",78,Luca,,Crosta,3173,1998-02-23,190,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",472938,right,L. Crosta,null,Luca Crosta,Luca Crosta,Luca Crosta,it ITA,GK,Cagliari,19.0,1998.0,1.0,12.0,23.0,52.2,351.0,253.0,1.0,1.0,100.0,5.0,6.0,83.3,6.0,15.0,40.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,23.0,10.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,Italy
"{'name': 'Switzerland', 'id': '756', 'alpha3code': 'CHE', 'alpha2code': 'CH'}",74,Nicolas,,Haas,3172,1996-01-23,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Switzerland', 'id': '756', 'alpha3code': 'CHE', 'alpha2code': 'CH'}",342075,right,N. Haas,6704,Nicolas Haas,Nicolas Haas,Nicolas Haas,ch SUI,MF,Atalanta,21.0,1996.0,1.9,79.0,94.0,84.0,1271.0,466.0,41.0,45.0,91.1,28.0,32.0,87.5,7.0,11.0,63.6,0,0.0,0.1,0.0,1.0,10.0,3.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,Matches,94.0,93.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,79.0,1.0,2.0,0,0,0.0,1,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",82,Cristian,,Molinaro,3185,1983-07-30,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",14745,left,C. Molinaro,null,Cristian Molinaro,Cristian Molinaro,Cristian Molinaro,it ITA,DF,Torino,34.0,1983.0,17.4,809.0,1025.0,78.9,13029.0,5522.0,417.0,457.0,91.2,304.0,372.0,81.7,65.0,140.0,46.4,1,0.5,0.7,0.5,10.0,73.0,11.0,3.0,94.0,37.0,61.1,19.0,14.0,4.0,11.0,18.0,7.0,15.0,4.0,11.0,22.0,59.0,70.0,1.0,Matches,1025.0,829.0,194.0,22.0,0.0,6.0,33.0,172.0,0.0,0.0,0.0,0.0,809.0,2.0,25.0,2,0,0.0,25,19.0,2.0,33.0,22.0,29.0,0.0,2.0,0.0,129.0,23.0,7.0,76.7,Italy
"{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",80,Ivan,,Peri\u0161i\u0107,3161,1989-02-02,186,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",14812,right,I. Peri\u0161i\u0107,9598,Ivan Perišić,Ivan Perišić,Ivan Perišić,hr CRO,FW,Inter,28.0,1989.0,36.8,1102.0,1629.0,67.6,16877.0,3759.0,604.0,751.0,80.4,357.0,541.0,66.0,86.0,171.0,50.3,7,8.8,8.0,-1.8,74.0,52.0,54.0,17.0,116.0,47.0,14.3,15.0,23.0,9.0,8.0,56.0,48.0,47.0,6.0,41.0,45.0,92.0,62.0,0.0,Matches,1629.0,1570.0,54.0,3.0,8.0,13.0,200.0,35.0,14.0,0.0,0.0,0.0,1102.0,5.0,90.0,4,0,0.0,27,20.0,26.0,200.0,45.0,31.0,0.0,0.0,1.0,137.0,66.0,62.0,51.6,Italy
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",82,Benedikt,,H\u00f6wedes,3159,1988-02-29,187,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",14855,right,B. H\u00f6wedes,null,Benedikt Höwedes,Benedikt Höwedes,Benedikt Höwedes,de GER,DF,Juventus,29.0,1988.0,2.7,201.0,216.0,93.1,3617.0,1207.0,74.0,76.0,97.4,115.0,118.0,97.5,11.0,20.0,55.0,0,0.1,0.1,-0.1,2.0,8.0,2.0,2.0,13.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,10.0,1.0,Matches,216.0,208.0,8.0,3.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,1,0,0.0,3,2.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,11.0,2.0,3.0,40.0,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",75,Jacopo,,Sala,3164,1991-12-05,181,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",14904,right,J. Sala,null,Jacopo Sala,Jacopo Sala,Jacopo Sala,it ITA,DF,Sampdoria,25.0,1991.0,11.0,632.0,749.0,84.4,11116.0,3574.0,298.0,321.0,92.8,256.0,291.0,88.0,64.0,108.0,59.3,0,0.2,0.3,-0.2,4.0,50.0,9.0,2.0,62.0,17.0,40.0,12.0,4.0,1.0,4.0,10.0,6.0,9.0,1.0,8.0,8.0,25.0,28.0,2.0,Matches,749.0,651.0,98.0,14.0,0.0,4.0,24.0,84.0,0.0,0.0,0.0,0.0,632.0,0.0,19.0,1,1,0.0,12,15.0,0.0,24.0,8.0,10.0,0.0,1.0,0.0,69.0,7.0,8.0,46.7,Italy
"{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",84,Mario,,Mand\u017euki\u0107,3159,1986-01-14,187,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",14943,right,M. Mand\u017euki\u0107,9598,Mario Mandžukić,Mario Mandžukić,Mario Mandžukić,hr CRO,FW,Juventus,31.0,1986.0,25.8,739.0,995.0,74.3,11107.0,1918.0,418.0,520.0,80.4,232.0,299.0,77.6,50.0,79.0,63.3,1,2.1,2.4,-1.1,25.0,30.0,14.0,1.0,60.0,36.0,27.6,13.0,11.0,12.0,8.0,29.0,21.0,20.0,3.0,17.0,25.0,61.0,42.0,2.0,Matches,995.0,959.0,31.0,4.0,3.0,17.0,19.0,22.0,1.0,0.0,0.0,0.0,739.0,5.0,33.0,5,1,1.0,23,33.0,13.0,19.0,25.0,23.0,0.0,0.0,0.0,125.0,78.0,49.0,61.4,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",78,Alessio,,Romagnoli,3157,1995-01-12,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",146588,left,A. Romagnoli,null,Alessio Romagnoli,Alessio Romagnoli,Alessio Romagnoli,it ITA,DF,Milan,22.0,1995.0,26.1,1356.0,1491.0,90.9,27291.0,9911.0,382.0,405.0,94.3,800.0,834.0,95.9,162.0,221.0,73.3,0,0.3,0.3,-0.3,7.0,72.0,0.0,0.0,81.0,20.0,64.3,17.0,2.0,1.0,9.0,14.0,5.0,24.0,14.0,10.0,23.0,43.0,154.0,1.0,Matches,1491.0,1431.0,57.0,32.0,0.0,3.0,5.0,25.0,0.0,0.0,0.0,0.0,1356.0,3.0,11.0,9,1,1.0,31,10.0,2.0,5.0,23.0,14.0,0.0,0.0,0.0,96.0,69.0,36.0,65.7,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",75,Federico,,Mattiello,3204,1995-07-14,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",146590,right,F. Mattiello,null,Federico Mattiello,Federico Mattiello,Federico Mattiello,it ITA,DF,SPAL,22.0,1995.0,24.5,654.0,872.0,75.0,9964.0,3486.0,361.0,402.0,89.8,236.0,317.0,74.4,34.0,92.0,37.0,0,1.1,0.8,-1.1,10.0,35.0,8.0,3.0,45.0,59.0,47.7,31.0,22.0,6.0,21.0,44.0,23.0,53.0,15.0,38.0,64.0,123.0,66.0,0.0,Matches,872.0,691.0,176.0,6.0,0.0,3.0,54.0,170.0,0.0,0.0,0.0,0.0,654.0,5.0,31.0,8,1,1.0,43,42.0,1.0,54.0,64.0,40.0,0.0,0.0,0.0,121.0,19.0,22.0,46.3,Italy
"{'name': 'Turkey', 'id': '792', 'alpha3code': 'TUR', 'alpha2code': 'TR'}",76,Hakan,,\u00c7alhano\u011flu,3157,1994-02-08,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15524,right,H. \u00c7alhano\u011flu,null,Hakan Çalhanoğlu,Hakan Çalhanoğlu,Hakan Çalhanoğlu,tr TUR,"FW,MF",Milan,23.0,1994.0,24.1,1034.0,1373.0,75.3,19177.0,4569.0,476.0,551.0,86.4,379.0,468.0,81.0,150.0,272.0,55.1,6,7.1,5.4,-1.1,71.0,95.0,46.0,11.0,129.0,37.0,25.8,11.0,18.0,8.0,8.0,31.0,23.0,29.0,2.0,27.0,22.0,59.0,15.0,0.0,Matches,1373.0,1201.0,162.0,42.0,3.0,40.0,155.0,21.0,98.0,40.0,39.0,0.0,1034.0,10.0,39.0,7,1,1.0,37,24.0,7.0,155.0,22.0,27.0,0.0,0.0,0.0,122.0,6.0,27.0,18.2,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",78,Gabriele,,Marchegiani,,1996-06-03,183,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",343915,right,G. Marchegiani,null,Gabriele Marchegiani,Gabriele Marchegiani,Gabriele Marchegiani,it ITA,GK,SPAL,21.0,1996.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",64,Daniele,,Verde,3194,1996-06-20,168,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",343925,left,D. Verde,3763,Daniele Verde,Daniele Verde,Daniele Verde,it ITA,"FW,MF",Hellas Verona,21.0,1996.0,21.7,467.0,705.0,66.2,7855.0,3166.0,238.0,300.0,79.3,159.0,234.0,67.9,50.0,122.0,41.0,2,2.0,1.5,0.0,22.0,45.0,32.0,17.0,68.0,10.0,30.0,8.0,1.0,1.0,6.0,20.0,14.0,8.0,0.0,8.0,30.0,40.0,19.0,0.0,Matches,705.0,597.0,103.0,18.0,1.0,8.0,106.0,48.0,30.0,2.0,17.0,0.0,467.0,5.0,21.0,0,0,0.0,2,12.0,7.0,106.0,30.0,9.0,0.0,0.0,0.0,97.0,0.0,5.0,0.0,Italy
"{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",73,Samuel,,Bastien,3165,1996-09-26,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",278813,right,S. Bastien,5635,Samuel Bastien,Samuel Bastien,Samuel Bastien,cd COD,MF,Chievo,20.0,1996.0,15.1,394.0,481.0,81.9,6173.0,1192.0,196.0,226.0,86.7,146.0,164.0,89.0,31.0,48.0,64.6,0,0.3,0.4,-0.3,7.0,26.0,4.0,2.0,34.0,17.0,30.4,7.0,8.0,2.0,7.0,23.0,16.0,23.0,2.0,21.0,18.0,35.0,25.0,0.0,Matches,481.0,472.0,8.0,2.0,1.0,6.0,12.0,5.0,0.0,0.0,0.0,0.0,394.0,1.0,11.0,4,1,1.0,17,15.0,3.0,12.0,18.0,13.0,0.0,0.0,0.0,74.0,15.0,28.0,34.9,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",79,Edoardo,,Goldaniga,3315,1993-11-02,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",246059,right,E. Goldaniga,null,Edoardo Goldaniga,Edoardo Goldaniga,Edoardo Goldaniga,it ITA,DF,Sassuolo,23.0,1993.0,12.8,267.0,376.0,71.0,6075.0,2014.0,62.0,77.0,80.5,152.0,187.0,81.3,52.0,100.0,52.0,0,0.2,0.4,-0.2,1.0,14.0,1.0,0.0,18.0,14.0,55.6,10.0,4.0,0.0,5.0,9.0,4.0,10.0,5.0,5.0,19.0,33.0,56.0,0.0,Matches,376.0,336.0,37.0,12.0,0.0,8.0,1.0,25.0,0.0,0.0,0.0,0.0,267.0,3.0,6.0,7,2,2.0,13,11.0,1.0,1.0,19.0,8.0,0.0,0.0,0.0,41.0,19.0,18.0,51.4,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",75,Federico,,Bernardeschi,3159,1994-02-16,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",246061,left,F. Bernardeschi,null,Federico Bernardeschi,Federico Bernardeschi,Federico Bernardeschi,it ITA,"FW,MF",Juventus,23.0,1994.0,9.4,304.0,380.0,80.0,5531.0,1191.0,141.0,161.0,87.6,114.0,134.0,85.1,37.0,58.0,63.8,3,2.0,1.7,1.0,14.0,18.0,17.0,2.0,40.0,8.0,14.3,4.0,3.0,1.0,1.0,7.0,6.0,9.0,0.0,9.0,11.0,19.0,18.0,1.0,Matches,380.0,368.0,9.0,2.0,4.0,15.0,25.0,2.0,5.0,3.0,1.0,0.0,304.0,3.0,12.0,4,0,0.0,17,25.0,1.0,25.0,11.0,5.0,1.0,0.0,0.0,47.0,4.0,2.0,66.7,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",62,Stefano,,Sensi,3315,1995-08-05,168,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",246063,right,S. Sensi,null,Stefano Sensi,Stefano Sensi,Stefano Sensi,it ITA,MF,Sassuolo,21.0,1995.0,11.6,444.0,555.0,80.0,9244.0,2869.0,157.0,178.0,88.2,198.0,231.0,85.7,84.0,128.0,65.6,0,1.2,1.2,-1.2,22.0,61.0,12.0,3.0,73.0,17.0,40.9,11.0,6.0,0.0,9.0,22.0,13.0,16.0,3.0,13.0,22.0,39.0,10.0,1.0,Matches,555.0,490.0,64.0,35.0,2.0,5.0,44.0,1.0,24.0,17.0,6.0,0.0,444.0,1.0,8.0,2,0,0.0,15,29.0,0.0,44.0,22.0,13.0,1.0,0.0,0.0,95.0,3.0,9.0,25.0,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",75,Rolando,,Mandragora,3197,1997-06-29,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",302799,left,R. Mandragora,3757,Rolando Mandragora,Rolando Mandragora,Rolando Mandragora,it ITA,MF,Crotone,20.0,1997.0,36.0,1084.0,1377.0,78.7,18783.0,5949.0,472.0,563.0,83.8,463.0,560.0,82.7,99.0,160.0,61.9,0,1.6,2.4,-1.6,24.0,109.0,13.0,3.0,159.0,91.0,37.7,48.0,34.0,9.0,26.0,69.0,43.0,41.0,13.0,28.0,86.0,177.0,75.0,0.0,Matches,1377.0,1287.0,82.0,60.0,3.0,9.0,42.0,2.0,20.0,15.0,1.0,0.0,1084.0,8.0,22.0,8,0,0.0,54,58.0,2.0,42.0,86.0,60.0,0.0,1.0,0.0,213.0,64.0,70.0,47.8,Italy
"{'name': 'Czech Republic', 'id': '203', 'alpha3code': 'CZE', 'alpha2code': 'CZ'}",68,Ladislav,,Krej\u010d\u00ed,3166,1992-07-05,180,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Czech Republic', 'id': '203', 'alpha3code': 'CZE', 'alpha2code': 'CZ'}",82266,left,L. Krej\u010d\u00ed,null,Ladislav Krejčí,Ladislav Krejčí,Ladislav Krejčí,cz CZE,"MF,FW",Bologna,25.0,1992.0,4.4,119.0,158.0,75.3,1733.0,302.0,67.0,86.0,77.9,42.0,56.0,75.0,6.0,8.0,75.0,0,0.1,0.2,-0.1,3.0,5.0,3.0,1.0,9.0,7.0,20.0,1.0,3.0,3.0,1.0,5.0,4.0,3.0,0.0,3.0,2.0,9.0,3.0,0.0,Matches,158.0,153.0,5.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,119.0,0.0,5.0,0,0,0.0,1,3.0,0.0,10.0,2.0,5.0,0.0,0.0,0.0,15.0,4.0,4.0,50.0,Italy
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",80,Marco,,Benassi,3176,1994-09-08,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",22380,right,M. Benassi,null,Marco Benassi,Marco Benassi,Marco Benassi,it ITA,"MF,FW",Fiorentina,22.0,1994.0,30.9,988.0,1345.0,73.5,15213.0,5072.0,545.0,668.0,81.6,335.0,444.0,75.5,64.0,121.0,52.9,3,3.1,2.5,-0.1,40.0,116.0,33.0,10.0,152.0,54.0,32.7,18.0,22.0,14.0,17.0,52.0,35.0,52.0,2.0,50.0,28.0,82.0,36.0,0.0,Matches,1345.0,1308.0,29.0,9.0,8.0,6.0,66.0,15.0,2.0,0.0,1.0,0.0,988.0,8.0,40.0,6,0,0.0,36,22.0,4.0,66.0,28.0,38.0,0.0,0.0,0.0,150.0,30.0,62.0,32.6,Italy
